message_id,channel,message
3087,chat,The cook set is good but the lids don’t fit perfectly. Just FYI.
3088,in-app,Where’s my order?? It said delivery 2 days ago. This is ridiculous. Pls respond asap.
3089,chat,The cook set is good but the lids don’t fit perfectly. Just FYI. Pls respond asap.
3090,whatsapp,Your prices increasing every week?? What’s going on?
3091,chat,That coffee press is amazing but I wish it came in 1.5L too.
3092,whatsapp,How do I pair the earbuds with Samsung S22? The manual isn’t clear.
3093,whatsapp,The cook set is good but the lids don’t fit perfectly. Just FYI.
3094,whatsapp,"Hey, just wondering… is the ‘EarBud Pro’ supposed to buzz while charging? Not sure if mine is defective."
3095,chat,Your prices increasing every week?? What’s going on?
3096,chat,The cook set is good but the lids don’t fit perfectly. Just FYI.
3097,whatsapp,"I want to change the size of the sneakers I bought yesterday, can u help? Pls respond asap."
3098,whatsapp,"Hey, just wondering… is the ‘EarBud Pro’ supposed to buzz while charging? Not sure if mine is defective."
3099,email,The cook set is good but the lids don’t fit perfectly. Just FYI.
3100,whatsapp,Refund me. The blender stopped working after 3 uses.
3101,whatsapp,"I want to change the size of the sneakers I bought yesterday, can u help??"
3102,chat,Your prices increasing every week?? What’s going on? Pls respond asap.
3103,whatsapp,Refund me. The blender stopped working after 3 uses.
3104,chat,The cook set is good but the lids don’t fit perfectly. Just FYI.
3105,chat,Where’s my order?? It said delivery 2 days ago. This is ridiculous.
3106,whatsapp,Refund me. The blender stopped working after 3 uses.
3107,whatsapp,Refund me. The blender stopped working after 3 uses.
3108,whatsapp,"Hey, just wondering… is the ‘EarBud Pro’ supposed to buzz while charging? Not sure if mine is defective. Pls respond asap."
3109,email,Refund me. The blender stopped working after 3 uses.
3110,chat,The cook set is good but the lids don’t fit perfectly. Just FYI. Pls respond asap.
3111,whatsapp,How do I pair the earbuds with Samsung S22? The manual isn’t clear.
3112,in-app,That coffee press is amazing but I wish it came in 1.5L too. Pls respond asap.
3113,email,That coffee press is amazing but I wish it came in 1.5L too. Pls respond asap.
3114,chat,"Hey, just wondering… is the ‘EarBud Pro’ supposed to buzz while charging? Not sure if mine is defective."
3115,email,That coffee press is amazing but I wish it came in 1.5L too. Pls respond asap.
3116,whatsapp,How do I pair the earbuds with Samsung S22? The manual isn’t clear.
3117,in-app,"Hey, just wondering… is the ‘EarBud Pro’ supposed to buzz while charging?? Not sure if mine is defective. Pls respond asap."
3118,whatsapp,The cook set is good but the lids don’t fit perfectly. Just FYI.
3119,email,"Hey, just wondering… is the ‘EarBud Pro’ supposed to buzz while charging? Not sure if mine is defective."
3120,in-app,How do I pair the earbuds with Samsung S22? The manual isn’t clear.
3121,email,"Hey, just wondering… is the ‘EarBud Pro’ supposed to buzz while charging?? Not sure if mine is defective."
3122,chat,How do I pair the earbuds with Samsung S22? The manual isn’t clear.
3123,email,That coffee press is amazing but I wish it came in 1.5L too.
3124,in-app,That coffee press is amazing but I wish it came in 1.5L too.
3125,email,Your prices increasing every week?? What’s going on?
3126,whatsapp,How do I pair the earbuds with Samsung S22? The manual isn’t clear.
3127,email,Could you add more colors of the slim tshirt? Only black is boring (no offense lol).
3128,whatsapp,Where’s my order?? It said delivery 2 days ago. This is ridiculous.
3129,email,"I want to change the size of the sneakers I bought yesterday, can u help??"
3130,chat,How do I pair the earbuds with Samsung S22? The manual isn’t clear.
3131,in-app,"Hey, just wondering… is the ‘EarBud Pro’ supposed to buzz while charging? Not sure if mine is defective."
3132,email,Could you add more colors of the slim tshirt?? Only black is boring (no offense lol).
3133,chat,"Hey, just wondering… is the ‘EarBud Pro’ supposed to buzz while charging?? Not sure if mine is defective."
3134,chat,How do I pair the earbuds with Samsung S22? The manual isn’t clear. Pls respond asap.
3135,whatsapp,That coffee press is amazing but I wish it came in 1.5L too.
3136,email,How do I pair the earbuds with Samsung S22? The manual isn’t clear.
3137,email,"I want to change the size of the sneakers I bought yesterday, can u help?"
3138,chat,Refund me. The blender stopped working after 3 uses.
3139,chat,"Hey, just wondering… is the ‘EarBud Pro’ supposed to buzz while charging?? Not sure if mine is defective."
3140,chat,"I want to change the size of the sneakers I bought yesterday, can u help?"
3141,email,Your prices increasing every week?? What’s going on?
3142,chat,Your prices increasing every week?? What’s going on?
3143,chat,Could you add more colors of the slim tshirt? Only black is boring (no offense lol).
3144,chat,How do I pair the earbuds with Samsung S22? The manual isn’t clear.
3145,chat,Where’s my order???? It said delivery 2 days ago. This is ridiculous.
3146,chat,"Hey, just wondering… is the ‘EarBud Pro’ supposed to buzz while charging? Not sure if mine is defective."
3147,email,Where’s my order???? It said delivery 2 days ago. This is ridiculous.
3148,whatsapp,Your prices increasing every week?? What’s going on? Pls respond asap.
3149,chat,That coffee press is amazing but I wish it came in 1.5L too.
3150,email,"Hey, just wondering… is the ‘EarBud Pro’ supposed to buzz while charging?? Not sure if mine is defective."
3151,in-app,That coffee press is amazing but I wish it came in 1.5L too. Pls respond asap.
3152,chat,The cook set is good but the lids don’t fit perfectly. Just FYI. Pls respond asap.
3153,chat,Refund me. The blender stopped working after 3 uses.
3154,chat,"I want to change the size of the sneakers I bought yesterday, can u help??"
3155,in-app,Your prices increasing every week?? What’s going on?
3156,email,That coffee press is amazing but I wish it came in 1.5L too.
3157,email,Your prices increasing every week?? What’s going on?
3158,whatsapp,"Hey, just wondering… is the ‘EarBud Pro’ supposed to buzz while charging? Not sure if mine is defective."
3159,email,How do I pair the earbuds with Samsung S22? The manual isn’t clear.
3160,email,Could you add more colors of the slim tshirt? Only black is boring (no offense lol).
3161,in-app,My t-shirt arrived but the material feels cheap… kinda itchy.
3162,whatsapp,Refund me. The blender stopped working after 3 uses. Pls respond asap.
3163,email,Your prices increasing every week?? What’s going on?
3164,chat,How do I pair the earbuds with Samsung S22?? The manual isn’t clear.
3165,in-app,Refund me. The blender stopped working after 3 uses.
3166,in-app,The cook set is good but the lids don’t fit perfectly. Just FYI.
3167,whatsapp,How do I pair the earbuds with Samsung S22? The manual isn’t clear. Pls respond asap.
3168,whatsapp,"Hey, just wondering… is the ‘EarBud Pro’ supposed to buzz while charging? Not sure if mine is defective."
3169,chat,How do I pair the earbuds with Samsung S22? The manual isn’t clear.
3170,email,That coffee press is amazing but I wish it came in 1.5L too.
3171,chat,That coffee press is amazing but I wish it came in 1.5L too.
3172,in-app,Your prices increasing every week?? What’s going on? Pls respond asap.
3173,email,How do I pair the earbuds with Samsung S22? The manual isn’t clear.
3174,whatsapp,The cook set is good but the lids don’t fit perfectly. Just FYI.
3175,whatsapp,My t-shirt arrived but the material feels cheap… kinda itchy.
3176,email,Your prices increasing every week?? What’s going on?
3177,email,How do I pair the earbuds with Samsung S22?? The manual isn’t clear.
3178,email,Refund me. The blender stopped working after 3 uses.
3179,whatsapp,Your prices increasing every week?? What’s going on?
3180,whatsapp,How do I pair the earbuds with Samsung S22? The manual isn’t clear.
3181,in-app,Your prices increasing every week?? What’s going on?
3182,whatsapp,How do I pair the earbuds with Samsung S22? The manual isn’t clear. Pls respond asap.
3183,in-app,The cook set is good but the lids don’t fit perfectly. Just FYI.
3184,in-app,The cook set is good but the lids don’t fit perfectly. Just FYI.
3185,email,My t-shirt arrived but the material feels cheap… kinda itchy.
3186,chat,Refund me. The blender stopped working after 3 uses.
3187,whatsapp,The cook set is good but the lids don’t fit perfectly. Just FYI.
3188,whatsapp,Could you add more colors of the slim tshirt? Only black is boring (no offense lol).
3189,email,The cook set is good but the lids don’t fit perfectly. Just FYI.
3190,in-app,Where’s my order???? It said delivery 2 days ago. This is ridiculous.
3191,whatsapp,"I want to change the size of the sneakers I bought yesterday, can u help?"
3192,chat,Where’s my order?? It said delivery 2 days ago. This is ridiculous.
3193,whatsapp,Your prices increasing every week?? What’s going on? Pls respond asap.
3194,email,Refund me. The blender stopped working after 3 uses.
3195,chat,How do I pair the earbuds with Samsung S22? The manual isn’t clear.
3196,chat,"I want to change the size of the sneakers I bought yesterday, can u help? Pls respond asap."
3197,whatsapp,How do I pair the earbuds with Samsung S22? The manual isn’t clear.
3198,chat,The cook set is good but the lids don’t fit perfectly. Just FYI. Pls respond asap.
3199,email,Your prices increasing every week?? What’s going on?
3200,in-app,Where’s my order???? It said delivery 2 days ago. This is ridiculous.
3201,in-app,That coffee press is amazing but I wish it came in 1.5L too.
3202,chat,Refund me. The blender stopped working after 3 uses.
3203,in-app,Refund me. The blender stopped working after 3 uses.
3204,chat,My t-shirt arrived but the material feels cheap… kinda itchy.
3205,email,That coffee press is amazing but I wish it came in 1.5L too. Pls respond asap.
3206,chat,The cook set is good but the lids don’t fit perfectly. Just FYI.
3207,email,How do I pair the earbuds with Samsung S22? The manual isn’t clear.
3208,whatsapp,The cook set is good but the lids don’t fit perfectly. Just FYI.
3209,chat,Your prices increasing every week???? What’s going on??
3210,whatsapp,Could you add more colors of the slim tshirt? Only black is boring (no offense lol).
3211,chat,My t-shirt arrived but the material feels cheap… kinda itchy.
3212,chat,Where’s my order?? It said delivery 2 days ago. This is ridiculous.
3213,in-app,"I want to change the size of the sneakers I bought yesterday, can u help??"
3214,in-app,That coffee press is amazing but I wish it came in 1.5L too.
3215,chat,Could you add more colors of the slim tshirt? Only black is boring (no offense lol).
3216,chat,"Hey, just wondering… is the ‘EarBud Pro’ supposed to buzz while charging? Not sure if mine is defective."
3217,email,My t-shirt arrived but the material feels cheap… kinda itchy.
3218,email,"Hey, just wondering… is the ‘EarBud Pro’ supposed to buzz while charging? Not sure if mine is defective."
3219,chat,Refund me. The blender stopped working after 3 uses.
